id,year,title,abstract,keywords
2-s2.0-85098766665,2020,Digital asset in bank: A regulatory target operating model for payments,"Traditional bank are increasingly adopting block-chain use cases and digital asset to expand their product offering to open up new revenue streams and meet the demands of today’s customers. However, while engaging with digital asset can present incumbent financial institutions with many opportunities, the regulatory landscape is complex and there are various risk associated with compliance. As this paper will discuss, mitigating these risk and successfully operating a digital asset payments offering as a fully regulated bank requires a robust risk framework, streamlined and automated processes embedded into scalable RegTech solutions, as well as suitably trained staff. ","Bitcoin, Blockchain, Compliance, Cryptocurrency, Digital asset, Digital bank, RegTech"
2-s2.0-85098760188,2020,The COVID-19 pandemic: Implications for financial market infrastructure and the payments ecosystem in the Euro area,"Around the world, the COVID-19 pandemic has posed a number of challenges for financial market infrastructure (FMIs). This paper explores these issues in the context of payments system. Given the critical role of FMIs for the functioning of the economy, for financial stability and the conduct of monetary policy, it is vital for central bank and other relevant authorities to monitor and support FMIs during the crisis and beyond to ensure their safe and efficient operation. This paper highlights various key issues for FMIs and considers different forward-looking scenarios and the associated challenges. ","Central bank, COVID-19, Crisis, Financial market infrastructure (FMIs), Oversight, Pandemic, Payments"
2-s2.0-85098756097,2020,Compliance in a hyper-growth fintech payments business: A brief guide to support success,"This paper examines the experiences of the compliance function in a fast-growing payments business and endeavours to identify focus areas that support this growth. Given the regulatory challenges that can beset a FinTech company experiencing rapid change, the paper details the compliance processes that can be utilised to ensure that the function remains a key asset to the payments business. ","Compliance, Innovation, Payments"
2-s2.0-85098751353,2020,Innovation in open bank: Lessons from the recent wave of payments institutions that have been authorised to provide payments initiation and account information services,"The Revised payments Services Directive (PSD2) came into force in all EU member states in 2018. One stated aim of this legislation was to create room for innovation in technology and business models in order to give account holders more choices and more direct control regarding access to their account information and ways of initiating payments transaction. Although an evolving array of new services and service providers has emerged over the past few years, the market remains in an early phase of experimentation. Nevertheless, information about the range of newly licensed service providers in the EU, and their business models, provides some insights into how the market is evolving and how it is reacting to recent regulatory and market infrastructure changes introduced through the PSD2 and open bank architecture. This paper reviews the population of payments institutions that have recently obtained authorisation to provide payments initiation or account information services in the EEA. It examines the (1) geographic reach, (2) company origins and investors, and (3) business function of these new actors to provide early insights into the changing economics of bank and payments. .","AISP, EUCLID database, FinTech investment, New entrants, Open bank, payments institutions, payments service licence, payments service passport-ing, PISP, PSD2"
2-s2.0-85098750145,2020,Does socio-demography affect preferences and concerns towards cashless payments? Evidence from the north-eastern region of india,"Using primary data from respondents in Sikkim, in the north-eastern region of India, this study investigates the relationship between the socio-demographic characteristics of consumers and their preference for cashless payments instruments. The results show that debit/credit card, online bank and payments apps are the preferred instruments for making cashless payments, irrespective of socio-demographic category, while the least preferred instrument is the e-wallet. Study subjects reported that being motivated to adopt cashless payments for a number of reasons, including convenience, financial incentives and promotional offers, reluctance to adopt cashless payments instruments was informed by security concerns, poor internet coverage, low acceptance levels among merchants, transaction costs and lack of technical know-how. The results also suggest that while people’s preferences towards cashless payments system are significantly associated with gender, age, education, occupation and income, reluctance to adopt is significantly associated with occupation. ","Cashless payments, Concerns, Motives, Preferences, Socio-demographic characteristics"
2-s2.0-85098721105,2020,Codecash: A novel system for mobile and electronic transaction,"To combat the security risk associated with mobile and electronic payments, this paper proposes a novel system to perform electronic transaction and to appropriate the funds involved in them. This system, known as CodeCash, separates account funds into distinct, independent parts, with each of these represented by a cash sequence, or 20-digit distinct, randomly generated numerical series. Each associated with a value up to a specific amount determined by the bank, these cash sequences are given to the client to use as spendable funds, with their hashes being stored in the account and used for verification and value deduction during trans-actions. Utilising a non-device-verifiable pass-word on each transaction, the CodeCash system offers a secure method of transaction and transfer that, even if disrupted or attacked, yields minimal gains to the attacker, with the total amount of losses from theft being limited to the total value of cash sequences stored digitally on the particular device. Furthermore, a method of storing cash sequences on offline hard drives is also introduced, with this method providing clients the option to shield funds from almost any known type of digital fraud. .","Cash sequences, Digital fraud, Mobile payments, payments security, Tokenisation"
2-s2.0-85127155997,2021,Developments in fast payments in the Single Euro Payments Area,"The European Payments Council introduced the SCT Inst scheme to benefit end users by enabling real-time euro payments between payments service providers (PSPs) throughout the Single Euro Payments Area. The rapid development of the scheme during its first four years is testament to the collective vision and work of European PSPs in support of real-time payments. This paper explores the SCT Inst scheme’s significant progress, in addition to related developments and challenges in the field of payments. The paper finds that a critical mass of SCT Inst scheme participants and reachable payments account is forming in the euro area through a natural, market-based process in response to the benefits of the scheme for end users and PSPs.","European Payments Council, Instant payments, Mobile payments, Pan-European, Request-to-pay, SEPA"
2-s2.0-85126330989,2021,Demystifying programmable money: How the next generation of payments solutions can be built with existing infrastructure,"As the conversation around programmable money has developed, many have argued that digital currency built on distributed ledger technology — and the secure, automated, 24/7/365 and realtime environment this provides — are needed to unlock the solution. This paper, however, proposes an alternative way forward. Pointing to the various innovation developed and launched by the payments industry over the last decade, this paper argues that rather than waiting for digital currency to reach maturity, it makes more sense to explore how existing payments tools can be used to create programmable money. Indeed, the paper suggests that by leveraging such recently delivered building blocks as instant payments, openbank application programming interfaces and request to pay, the industry can create programmable money already — with the added benefit of faster time to market. Specifically, the paper contends that request to pay, and the underlying four-corner model that creates a level playing field for solution providers, is the best means to drive forward the programmable money journey.","API, Application programming interface, CBDC, Digital currency, Distributed ledger technology, DLT, Instant payments, Programmable money, Request to pay"
2-s2.0-85126287018,2021,Open bank in Europe: The effect of the Revised payments Services Directive on Solarisbank and Insha,"The concept of open bank is gaining global recognition for helping to integrate innovative financial service providers into a sustainable financial ecosystem. This paper discusses open bank, including its core building blocks, prospects and challenges. Given the European Union’s pioneering role in adopting open bank regulations, the paper also reviews the revised payments Services Directive (PSD2) and its role in advancing fast payments system in Europe.The paper goes on to consider the practical implications of the PSD2 in Germany through case studies of the bank-as-a-service platform, Solarisbank, and the Islamic digital bank, Insha. Finally, the paper sheds light on the benefits of open bank for ecosystem stakeholders, including fast payments system providers, and how they can benefit from the introduction of open bank regulations. ","FinTech, Insha, Open bank, payments services, PSD2, Solarisbank"
2-s2.0-85126285547,2021,Open bank: Opening up the ‘walled gardens’,"This paper explores the reasons for differences in open bank system around the world in order to identify the ideal conditions for open bank. Following an examination of different approaches to open bank, the paper identifies six parameters that are essential for success, and discusses how to optimise these based on the Turkish experience. The findings have important implications for regulators of open bank initiatives. First, the active involvement of the regulator is crucial, especially during the early stages of implementation. More than simply providing the legal framework for open bank, regulators need to participate actively in the design and implementation of such system, providing guidance for application programming interface standards and efficient infrastructure. Secondly, it is essential to build and maintain a shared platform with standardised infrastructure to foster fast adoption. Finally, the development of an instant payments system is critical to unlocking the full potential of open bank.","Instant payments, Open bank regulation, Optimal design for payments system, Shared platforms, Standardised APIs"
2-s2.0-85124817157,2021,Person-to-business instant payments: Could they work in Colombia?,"More than 60 countries have already implemented instant payments system. However, in many cases they have been limited to person-to-person trans-actions. This study looks at the challenges that instant payments system may face in developing economies like Colombia as they advance further into the person-to-business (P2B) transaction space. Using a survey of Colombian merchants, the study explores the factors associated with merchants’ propensity to adopt instant payments and identifies those associated with the adoption of electronic payments alternatives. The study finds that instant payments system will require a broad strategy if they are to penetrate the P2B space, as they will have to compete with the low marginal costs and immediacy offered by cash and the high levels of informality in the commerce sector, especially for micro businesses. Furthermore, instant payments system will have to meet merchants’ high expectations with respect to enabling access to other financial services, enhancing competitiveness and increasing their bottom line.","Bank transfers, card, Cash and electronic payments, Faster payments, Instant payments, Merchants, Mobile payments, Retail payments"
2-s2.0-85124812554,2021,Demystifying ISO 20022: Evaluating the benefits and limitations of new messaging standards,"Messaging standards are core to the payments sys-tem, enabling institutions across sectors to connect and transact efficiently and effectively. Recent payments infrastructure modernisation efforts have identified one such standard, ISO 20022, as particularly effective at enabling richer data collection, which in turn has the potential to increase payments system interoperability and efficiency. The adoption of a new messaging standard has broad implications for both domestic and cross-border payments system, with applications not only for faster payments system but for retail payments more broadly. However, while the benefits for financial services will be net positive, benefits will be limited for domains already using international standards (ie retail card payments). This paper explores the benefits and limitations of ISO 20022, examining recent private sector initiatives and their experiences with implementation. ","Cross-border payments, Faster payments, History, ISO 20022, Messaging standards, Retail payments, SEPA"
2-s2.0-85124609607,2021,Instant payments and card: Apples and oranges or a possible substitute?,"If instant payments instruments are to disrupt the card payments market as expected, this will require propositions that match or surpass those currently developed for card. This begs the question whether instant payments can realistically substitute for certain card transaction. Certainly, there seems to be sufficient common ground for the former to substitute for the latter. Nevertheless, the two instruments are not the same, and each has its own characteristics, specific use cases and advantages. This paper explores some of the barriers to the full uptake of instant payments and the main challenges when it comes to driving adoption among the wider public. ","card, Euro area, Instant payments, Retail payments"
2-s2.0-85124604115,2021,Pix: The Brazilian fast payments scheme,"Pix, the Brazilian fast payments scheme, has enjoyed an impressive rate of adoption during its first year of operation. As this paper discusses, this is not simply due to its speed and 24/7 availability, but also such factors as convenience, reconciliation, openness, competitiveness, safety, low cost and the multiplicity of use cases. This paper also explores the role played by the Central Bank of Brazil in the implementation, management and operation of Pix, with a particular focus on the Pix rulebook and its settlement system. Finally, the paper shares some lessons learned from the Brazilian experience, including learnings regarding branding, focusing on the user and the rulebook (rather than the system), mandatory par-ticipation, minimum requirements, standardisation, fee structure, usability, use cases, governance and stakeholder engagement. ","Brazil, Fast payments, Pix"
2-s2.0-85124590275,2021,Mind the gap: Digitisation and payments system,"This paper provides a practical toolkit for central bank looking to develop their own instant (retail) payments system (IPS). Noting how the organisational and operational structures of such system differ significantly across jurisdictions, mostly depending on the style of coordination between the system operator, service providers and the central bank in question, the paper identifies three key parameters to facilitate the successful launching of an IPS: the ownership/operational model, incentives for fast adoption, and technology. The paper discusses how the Central Bank of the Republic of Turkey optimised these parameters in 2021 while developing a new in-house IPS, known as FAST. ","Central bank role in payments, Digitisation, Instant payments system"
2-s2.0-85126555212,2021,Changing US consumer payments habits during the COVID-19 crisis,"Following the arrival of COVID-19, consumer spending patterns changed almost overnight, in some cases accelerating trend that had been progressing slowly for years, in particular, the transition of consumer payments from ‘traditional’ methods such as cash and cheques to electronic payments methods like card, mobile wallet and mobile payment applications.As the world begins to transition into a post-pandemic economy, the big question is whether these new payments habits will endure. In an economy such as the USA, which produces nearly US$100tn of non-cash payments annually, changes to the way that consumption is conducted have potentially large effects on both cost and risk for financial institutions, payments networks and consumers. This paper uses data from the Federal Reserve Bank of Philadelphia to identify which segments of the population are most likely to maintain these new habits, and which are more likely to shift. While it is still too early to make definitive conclusions, this paper identifies trend that may provide insights into future developments in this area","Cash, Consumer spending, payments habits, Payments"
2-s2.0-85126554449,2021,"Do we need a digital euro, or a digitisation of payments?","With the exception of cash, payments have been ‘digital’ for decades. This raises the ques-tion whether the ‘digital euro’, as proposed by the European Central Bank, is actually needed, and if so, where the demand comes from. This opinion paper examines this question from five perspectives — structural, regulatory, monetary, financial and geo-political — and compares the proposed features with the actual benefits. These five perspectives lead to five antagonisms: (1) centralisation of the current two-tier financial system vs market-driven innovation, (2) a stand-alone digital euro vs the comprehensive European Markets in Crypto-asset regulation, (3) the attractiveness of a digital euro vs its cash-like lim-itations, (4) a digital euro ‘free of charge’ vs the question of funding, and (5) a competition of cur-rencies vs a competition of payments instruments. While other parts of the world plan to develop innovation with automated payments integrated in cross-industry process chains, the debate about a digital euro seems to forget the ‘voice of the customer’. With this in mind, this paper suggests that a digital euro (as currently proposed) does not provide tangible benefits, and that Europe needs more options for digital payments if it is to stay competitive in today’s global economy.","CBDC, Digital euro, Digitisation of payments, MiCA, SEPA Instant Payments"
2-s2.0-85126554267,2021,The evolving role of the ‘collecting model’ in the payments service provider market,"Many payments service providers (PSPs) are investing in the extension of their value chain by adopting the so-called ‘collecting model’. In contrast to conventional e-commerce PSPs, collecting PSPs, simplify payments processes for their clients, in addition to optimising merchant processes in general. Using the Dutch-based Adyen as a case illustration, this paper gauges the longer-term prospects of this service model. The study concludes that the collecting model will command a larger market share going forward, although it is better suited to some sectors rather than others. .","Adyen, Collecting model, Collecting PSP, Digital payments, E-commerce payments, Mobile payments, payments service providers"
2-s2.0-85126547259,2021,"The public, the private and the secret: Thoughts on privacy in central bank digital currency","This paper discusses the issues surrounding pri vacy and anonymity in the context of central bank digital currency (CBDC). Most notably, central bank calibrating the design criteria for CBDC must strike a balance between data protection and the individual’s right to privacy on the one hand, and the prevention of financial crime on the other. In this regard, there are — from a technical and governance point of view — a number of possible solutions. By way of illustration, this paper constructs three exem plary and simplified privacy scenarios. The paper also describes the need for standards to ensure the responsible treatment of data, and clear rules guaranteeing that access is restricted to public authorities fulfilling their mandates. When it comes to protecting user privacy in a CBDC system, this paper argues that independent cen tral bank are ideally positioned to serve as an honest broker. In this respect, gaining the public’s trust and acceptance will be a key challenge for central bank.","Anonymity, Central bank digital currency (CBDC), Central bank, Privacy, Retail pay ments"
2-s2.0-85126541578,2021,The European Payments Initiative: The next big thing in European payments?,"Proposals for a European Card payments Scheme (ECPS) to supplement the existing European Scheme for Credit Transfers and the SEPA Direct Debit Scheme have been under discussion since before the turn of the century. Since 2020, however, progress has entered a new phase, with bank from five European countries announcing the implementation of the European Payments Initiative (EPI). This paper describes what happened to the ECPS prior to the turn of the millennium and how things have developed since then. It then goes on to analyse the challenges the EPI must overcome to become an ECPS, the success of which would bring a degree of European sovereignty over payments.","Acquiring, Card payments, European payments scheme, Instant payments, Internet payments, Mobile payments, payments scheme, payments service provider"
2-s2.0-85126541496,2021,Country report The payments industry in the Netherlands: Status and future developments,"Transaction fees are not simply a core source of revenue for payments service providers, but also impact significantly on the economy more broadly. This paper examines the situation in the Netherlands, where the bank in this relatively small country have historically cooperated to keep transaction costs low. With a focus on retail payments rather than the settlement of payments transaction or the payments leg of security transaction, this paper explains the principles underlying this model of cooperation, and explores how cooperation within the payments industry has impacted the sector and country.","AML, Card schemes, Cash services, Cooperation model, Digital identity, E-payments, IDEAL, IDIN, SEPA schemes, Transaction monitoring"
2-s2.0-85126532843,2021,Income and bank access in the USA: The effect on bill payments choice,"Consumer payments methods are determined by a number of factors, including the type of bill, the value of the bill, whether the bill is to be paid online or automatically, and — by no means least of all — the demographic and income profile of the individual making the payments. As this paper argues, the convenience and speed provided by automatic and online payments do not benefit all US consumers equally. Unbanked consumers lack access to most payments methods and hence use cash or prepaid card to pay their bills. Low-income consumers are more likely to pay in person, use significantly more cash, and are less likely to set up automated or online bill payments, regardless of whether they have a bank account.","Bill payments, Consumer payments, payments choice, payments preferences"
2-s2.0-85126531295,2021,The phenomenon of de-risking: Unintended consequences and possible solutions,"Global commerce relies on correspondent bank to execute international transaction. Due to the increasing cost of compliance, however, some US-based global financial institutions have been terminating their correspondent bank relationships — a practice known as de-risking. In some cases, correspondent bank have even terminated their relationships with central bank. This kind of situation creates systemic risk at a country level, and central bank are looking at alternatives to better serve the needs of their respective financial system. This paper analyses prior work and surveys on the magnitude of de-risking, and cross-references the findings with recent surveys conducted in the Dominican Republic and Argentina to determine whether market failures and systemic risk are inevitable. The results indicate that while the situation is not yet catastrophic, it is sufficiently precarious that foreign countries that rely on the US dollar should start looking for alternative solutions for global correspondent bank immediately. The paper also describes some of the alternatives currently available, including intervention from the Federal Reserve Bank of New York, regional payments system, and smaller US correspondents.","De-risking, Financial institutions, Global correspondent bank, International trade, Regional payments infrastructure, Remittance"
2-s2.0-85125947278,2021,An integrated approach for electronic identification and central bank digital currency,"This paper outlines a proposal for how to imple-ment Central Bank Digital currency (CBDC) based on open bank standards and supports both account-based and token-based CBDC mod-els, transacting online and offline with immediate finality, while recognising the European PSD2 requirements, including (multi-factor) strong customer authentication (SCA).The authors recognise the limitations with current smartphone technology with respect to deploying trusted applications and in performing the role of a qualified signature creation device-highly relevant to offline scenarios. In some cases, the authors recommend regulatory review, in others they recommend taking full advantage of the existing capabilities of the sep-arated secure execution environment by dividing the control of a CBDC transaction between both payee and payer device, so that if one device was compromised, this does not undermine the whole transaction. It balances the need for anonymity with financial crime regulatory requirements and suggests that a CBDC wallet can be enriched with eID capabilities, or vice versa. The wallet is bound to the person’s identity, their device and software via a chain of trust (eIDAS for the EU or similar for non-EU countries). The authors combine this with self-sovereign identity (SSI) principles to maximize privacy and minimize information sharing with a third party. ","EID, Electronic signatures, Identity, Offline transaction, SCA, SCBDC, Verifiable credentials"
2-s2.0-85108179585,2021,The impact of merchant and mobile payments on financial inclusion in Asia-pacific,"Financial inclusion is one of the biggest impediments to growth in South-east Asia. Access to financial products or even financial institutions is very limited in some countries, constraining both individual and company access to capital.This phenomenon has only intensified during the COVID-19 pandemic, and is especially problematic for those individuals and companies with largely offline businesses. This paper argues that the roots of change are starting to take hold, as payments service providers and business-to-business players are helping bridge the digital divide. Payments services are increasingly likely not to be standalone products, but rather to include a myriad of both financial and non-financial products and services that can help individuals and companies increase their economic empowerment.","Digital payments, Financial inclusion, Platforms, South-east Asia"
2-s2.0-85108162244,2021,Consumer behaviour in a health crisis: What happened to cash?,"This paper uses data from the Federal Reserve Bank of Atlanta’s 2019 Survey and Diary of Consumer payments Choice and interim rapid response surveys in spring and late summer 2020 to give some insights into consumer cash holdings and payments behaviour during the COVID-19 pandemic. The paper describes several key findings from the survey, most notably that US consumers increased their cash holdings at the time of the pandemic lockdowns. More consumers held at least some cash, and almost half of consumers had more than US$100 in spring and late summer 2020, compared with one-third in autumn 2019. In spring, just one third of consumers reported making an in-person payments, compared with almost everyone in autumn 2019. People who paid in person, however, were about as likely to use cash in the spring as they had been in the previous autumn. Payments of unemployment benefits appear to have affected cash holding for some consumers. Similar to the behaviour of some consumers in advance of hurricanes, some consumers reported getting precautionary amounts of cash. ","Cash, Consumer behaviour, COVID-19, US currency in circulation"
2-s2.0-85108161899,2021,Preparing euro payments for the future: A blueprint for a digital Euro,"In its 2020 report on a digital euro, the European Central Bank (ECB) created a starting point for a broader dialogue on the topic.The initiative behind the digital euro, supported by the European Commission, draws on best practices and promising approaches, but is also predicated upon the idea that electronic identity schemes and central bank digital currency (CBDCs) should be developed in concert. This paper discusses the ECB’s report, before examining other global CBDC initiatives and then proposing a possible blueprint for a digital euro. The paper argues that if the key parties continue to combine their expertise, Europe will not only have a world-class blueprint for a digital euro, but also a template for the creation of a future digital world currency based on European design principles.","CBDC, Central bank digital currency, Digital currency, Digital euro, Electronic identity, Euro area"
2-s2.0-85108146139,2021,payments infrastructure trend in Japan: Emerging technology and alternative infrastructure,"Countries and regions around the world are improving their financial market infrastructure at an accelerated rate. These efforts go beyond initiatives to provide 24/7, real-time, payments infrastructure, into entirely new areas of innovative value-added services. This paper examines advances in payments infrastructure, promising new technology, emerging service providers and the relationship between the inherent new value and related risk. ","24/7, BOJ-NET, Financial market infrastructure (FMI), Next-generation financial services, Real-time payments infrastructure, Value-added services, Zengin System"
2-s2.0-85108144232,2021,Wholesale payments system: Modernisation of the liability framework,"Wholesale payments system are potential targets for fraud and cyber attacks due to the scope of activity they cover, the high value of individual transaction and the trillions of dollars they move across the globe daily. These risk have increased due to the increasingly sophisticated methods malefactors are using in their attacks. While payments system operators are modernising their infrastructure in response to these threats, there is still work to be done. payments system control and governance frameworks must be strengthened in accordance with guidance from regulators and marketplace best practices. There is also an urgent need to examine the liability frameworks under which payments system operate as some may not be adequate to protect participants and owners from either business-as-usual or catastrophic losses, and participants may be expected to bear uncapped, unpredictable liability for losses. This paper suggests that all participants in the payments ecosystem should consider the strength of their resources to cover potential losses, adopt guidance on endpoint security provided by the regulatory community, and engage in a collaborative effort to ensure that appropriate incentives exist for all parties to maintain enhanced defences against fraud and cyber attack, thereby better supporting financial stability.","Controls, Cyber attack, Financial stability, Fraud, Governance, Liability, Wholesale payments"
2-s2.0-85108099265,2021,"Establishing the trust anchor in the digital economy: The case for bank to become ‘data custodians’ received (in revised form): 31st March, 2021","This paper argues that the entry of non-bank and/or non-financial players (eg FinTech and Big Techs) into the payments and bank industry is eroding the role of bank as ‘money custodians’. To survive, bank must therefore embrace new strategic initiatives. This paper discusses how bank can establish themselves as the trust anchor in the digital economy and secure their future relevance and business. Specifically, it presents a strategic roadmap for bank to assume the role of ‘data custodian’ in the everyday lives of their customers. This role will enable them to provide the secure and reliable exchange and management of data-driven digital transaction across all sectors in the digital economy. The proposed roadmap describes the key implications for bank to succeed in their new role. The paper concludes with three critical transformation success factors for bank executives to consider in their transformation journey. .","Data custodian, Data economy, Digital ecosystem, Digital identity, Digital transformation, Open bank"
2-s2.0-85107890873,2021,Acceptance of digital payments among rural retailers in India,"The growing acceptance of digital payments instruments among rural retailers in India has significantly enhanced people’s livelihoods, and represents a positive step in the country’s journey to being a cashless economy. This paper uses the technology acceptance model as a theoretical platform to understand better the drivers of these developments. The study concludes that retailers consider it risky not to accept digital payments modes at the point of purchase as they fear losing customers if they do not. ","Digital payments, Rural retailers, Structural equational modelling, Technology acceptance"
2-s2.0-85108417171,2021,Innovation and competition in payments: Evolving policy challenges,"Technology-led innovation in payments has been a constant over history. Nevertheless, the ongoing process of digital transformation is proving to be radically different from the previous waves, as it is leading to a more profound reconfiguration of the financial industry. By facilitating the entrance of new players, particularly FinTech and big tech companies, technological innovation in payments has increased competition, further inducing innovation and efficiency gains. Despite having obvious benefits, payments system innovation and the associated changes in competition dynamics have implications for consumer protection, financial stability and market integrity that require an adequate response from supervisors and policymakers. This paper explores how the digital transformation of financial services has led to the opening up of the payments market to new providers, initially specialised FinTech companies and increasingly large technology conglomerates. The paper also discusses how regulators and policymakers have already responded to the evolving nature of the payments ecosystem, and key issues that policymakers should take into consideration to define a forward-looking approach. Finally, it calls for a balanced regulatory intervention that promotes electronic payments adoption and responds to the challenges posed by this unprecedented transformation trend in payments. .","Competition policy, Digital markets, Financial regulation, Payments"
2-s2.0-85108405529,2021,Did wirecard ever matter? Reflections on the structure of the german e-commerce payments service provider market,"The scandal-ridden collapse of Wirecard AG in June 2020 raises three important issues regarding the German e-commerce payments service provider (PSP) market. First, what do we know about the.","Digital payments, E-commerce payments, Market structure, payments service providers, PSP, Wirecard AG"
2-s2.0-85108205417,2021,How small and medium-sized retail enterprises can make the best use of payments innovation,"Recent years have seen great innovation in the field of payments.This paper discusses which aspects of the payments process may be relevant for retailers and the innovation that may be useful for meeting retailers’ needs. Special attention is devoted to how small and medium-sized firms (SMEs) can make effective use of such advancements to simplify the payments process, ensure a frictionless experience for their customers, speed up the finality of fund settlement and reduce processing costs.The paper discusses the importance of giving careful consideration to the selling mode and size of the firm, as well as the implementation costs.The paper shows that while some innovation are easy to implement, for instance, because bank and service providers supply turnkey solutions, others require more complex arrangements and the involvement of third-party providers. The paper highlights the importance of cooperation agreements between SMEs, specific awareness campaigns and financial literacy initiatives to put SMEs in a better position to leverage payments innovation and improve their business opportunities. .","Awareness campaigns, Cooperation agreements, payments acceptance, payments innovation, Retailers, Small and medium enterprises (SMEs)"
2-s2.0-85108203652,2021,FinTech and payments for international education,"This paper examines the landscape of global student mobility, giving special attention to the emergence of FinTech in the international education payments space. bank, which have at best been participants in the market for cross-border remittance of person-to-person and person-to-business/university payments, are now seeing new innovative FinTech solving customer pain points, making transaction more efficient and simple.This paper maps the huge market demand for speed, safety and security in education-related payments instruments. With COVID-19 creating a new normal, the paper also describes how various FinTech have launched creative solutions to solve payments issues for students and reconciliation-related challenges for universities and other beneficiaries by setting up smart digital interfaces.The issues faced by students and parents at a larger level are very similar to the frictions and challenges seen with peer-to-peer payments. .","Cross-border remittance, Digital payments, Education payments, FinTech, Peer-to-peer, Tuition fee, Venkataramani Prakash"
2-s2.0-85108177492,2021,Sovereign digital currency: Reshaping the design of money and payments system,"This paper focuses on how technology might reshape payments going forward. It considers the policy issues and choices associated with crypto-currency, stablecoins and sovereign digital currency and emphasises that there is no single model for sovereign digital currency design. While Bitcoin and its progenies could be safely ignored by regulators, Facebook’s proposal for Libra, a global stablecoin, brought an immediate and potent response from regulators globally. Any proposal by the private sector to move into the creation of currency — the traditional preserve of sovereigns — was always likely to trigger such a regulatory response, as well as the launch of sovereign digital currency by other major central bank. While China has moved first, dozens of other countries are now investigating their own central bank digital currency or other forms of sovereign digital currency. This paper argues that central bank should first focus not on rolling out novel new forms of sovereign digital currency, but rather on transforming their payments system. In time, domestic money and payments system are expected to evolve so that central bank cooperate with (new and old) private entities to launch digital currency that better underpin monetary and payments system at the domestic, regional and international levels. .","Blockchain, Central bank digital currency, COVID-19, Digital yuan, Libra, Payments, Sovereign digital currency, Stablecoins"
2-s2.0-85108163335,2021,Factors influencing the acceptance of proximity mobile payments in Germany: The example of apple pay,"This study is one of the first to analyse the factors driving the adoption of proximity mobile payments in Germany, with a specific focus on Apple Pay. It employs a mixed-methods approach based on 14 qualitative interviews with specialists from the financial service sector and a quantitative online survey with 617 participants. The aim is to better understand the factors enhancing and inhibiting the growth of proximity mobile payments solutions, and to generate insights regarding the characteristics of early adopters of Apple Pay in Germany. The authors investigated a range of factors from existing technology acceptance research as well as additional aspects concerning brand perception and sociodemographic factors to identify significant differences between users and non-users of Apple Pay. The most pronounced differences concerned personal willingness to innovate, followed by perceived concerns regarding the risk associated with mobile payments, the perception of Apple as a secure provider, the perceived trustworthiness of technology providers in general, social influences, gender, and the user’s desire to be perceived as tech-savvy. Additionally, the perceived benefits of mobile payments, reasons for non-usage, as well as further potential value-added services to enhance future user experience were analysed and appropriate recommendations derived. .","Apple Pay, Diffusion of innovation, Mobile payments, NFC, Proximity mobile payments, Technology acceptance"
2-s2.0-85108160536,2021,Two paths to tomorrow’s money,"payments system need to be modernised to meet the needs of 21st-century digital economies, but which road to follow? The publication of the Bitcoin white paper in 2008 raised the prospect of global digital currency without central issuers or intermediaries. While crypto-currency have yet to achieve the status of money, the underlying ‘token’ technology has prompted big tech interest in stablecoins and central bank to evaluate novel forms of national currency issuance. Although crypto has captured the column inches, most real-world action in payments since 2008 has been elsewhere — the rollout of instant payments schemes, the adoption of electronic money wallet by hundreds of millions of people and the FinTech revolution. This paper suggests that we stand at a crossroads. Will the future of money be digital token, restructuring the financial system as we know it, or a much needed overhaul of account-based payments?. .","Bitcoin, Blockchain, Central bank digital currency (CBDC), Crypto-currency, Digital identity, Instant payments, Stablecoin"
2-s2.0-85108159520,2021,Digital wallet war in Asia: Finding the drivers of digital wallet adoption,"Using data sourced from a quantitative study of 457 digital wallet users in Indonesia, this paper aims to find the drivers of digital wallet adoption. The study uses a comprehensive technology acceptance model that combines both social environment and technological characteristics in order to predict intention to use digital wallet services. The study finds that the drivers of intention to use digital wallet technology are usefulness, ease of use and innovativeness. The study also finds that digital wallet adoption is influenced by personal experience, perceived security, subjective norms and job relevance. The paper discusses both the theoretical and practical implications of the research findings so that digital wallet providers can devise appropriate business strategies to encourage the wider acceptance of digital wallet technology. The paper also enhances the current knowledge about the drivers of digital wallet acceptance using modified TAM2, which has never been done before. .","Digital wallet, FinTech, Innovation diffusion theory, Mobile wallet, Technology acceptance, Technology adoption"
2-s2.0-85105530865,2021,Money and customer funds in the world of digital finance: who really owns what?,"This paper addresses the moneyness of fully backed digital currency issued by the private sector in the form of electronic monies, stablecoins and ‘synthetic’ central bank digital currency. Are these true monies or are they just services provided by FinTech companies to facilitate the use of funds? Furthermore, who actually owns the funds that back these monies? Distinguishing between money, claims on money, and money claims that eventually become money, this paper compares the development of the above types of digital currency with bank deposits as these have evolved in the bank practice over the years. The paper points to the apparent inconsistent treatment between issuers of digital currency and bank as issuers of deposit claims, and indicates how addressing this inconsistency could change the rules that govern the provision of digital currency, reallocate the responsibilities associated with their issuance and use, and redesign the measures to protect stakeholder rights. The suggested measures call for existing regulations to be revisited in some important respects. .","Bank deposits, Customer funds, Digital currency, E-money, Stablecoins, Synthetic CBDCs"
